SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,purchase_frequency,avg_transaction_value,total_spend,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-0.4223169455581282,0.3735157151184122,-0.21999683084596144,0,0.0,-0.09833298708377604,-0.1351621403740236,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
0,-0.5037576729981889,-0.6784017859867437,-0.5981021592669629,0,-1.7092683965157238,-2.417813406909585,-1.5335088844351217,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2774445836787656,0.17410007509847744,-0.9765165235101312,1,0.0,-0.5107709454286827,-0.38380889386639366,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.9924020376385531,0.3236618051134285,-0.739640565819328,1,0.0,-0.10517187503915894,-0.13928510542415598,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.9109613101984924,-0.6617838159850825,-0.8151998243390949,1,0.0,-0.2799240174215537,-0.24463804879432458,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,-0.3408762181180675,0.37683930911874425,-0.2512977448339922,1,-1.7092683965157238,-2.417813406909585,-1.5335088844351217,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.10704778280226633,-0.11837619693076015,-0.11510124320765212,0,-1.7092683965157238,-2.417813406909585,-1.5335088844351217,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,-0.38159658183809786,0.7324638671542947,-0.15059621478223156,0,0.5697561321719079,0.7664364426791038,1.0260789562381372,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1,-1.0738427650786138,0.8172155141627669,-0.7567479059749866,0,-1.7092683965157238,-2.417813406909585,-1.5335088844351217,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.8295205827584317,-1.4976677070686424,-0.9101400437061758,0,1.1395122643438158,0.6298495362585719,1.5287355138849879,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-1.2774445836787656,-1.479387940066815,-0.998480140871267,0,-1.1395122643438158,-0.236160435970634,-1.095090679146886,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.5729808767233588,0.37517751211857825,1.3926624591565553,0,0.5697561321719079,0.2790384407333157,0.634295001373532,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.10704778280226633,1.1977670272008092,0.5101665209848453,0,-1.1395122643438158,-0.5109564966522783,-1.1503128420431568,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,0.3106496014024181,0.32532360211359457,0.32397243812938686,0,1.7092683965157238,1.6191635980306256,3.3340412810727287,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2774445836787656,0.2937494591104381,-0.9749271964247023,1,-0.5697561321719079,1.0312684026536616,-0.14727534776937398,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.38159658183809786,0.004596781081533054,-0.3408739852877504,0,-1.1395122643438158,-0.7054353848346573,-1.189394715402087,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
1,-1.1552834925186746,1.0199547481830342,-0.8325499783550275,1,1.7092683965157238,1.1622410591945425,2.78311087527301,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.1552834925186746,0.8521132511662559,-0.8499663543328527,0,1.1395122643438158,-0.03792493072997232,0.8577660992845894,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
0,1.4508197855632678,-0.14828854293375057,0.8066201703919357,0,1.1395122643438158,-0.2919880278333907,0.602487444645688,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0.22920887396235737,0.5679459641378485,0.37957681213210165,0,-0.5697561321719079,1.2378187232968212,-0.06425992589949708,True,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.7992939660427822,-1.328164413051698,-0.4647973499766116,0,0.5697561321719079,-0.473259114847054,0.029577480202742975,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,-0.015113308357824713,0.33695618111475767,0.009462267112840058,1,2.2790245286876316,0.04773975229812613,1.9347804532873378,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.13727439951791576,0.358559542116917,-0.10044411564202976,0,1.1395122643438158,-0.15719195579373263,0.7379284445910097,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0.22920887396235737,1.2093996062019723,0.6445308816654826,0,-0.5697561321719079,2.064330141486042,0.2679264093605963,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,0.6364125111626608,0.464914550127549,0.6183069847559052,0,0.5697561321719079,0.7470728471310137,1.0105139641496526,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,-1.2774445836787656,-1.5126238800701375,-0.9989216206172196,0,0.0,-0.2177696589805383,-0.20716700829219015,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,-0.4223169455581282,0.8072447321617703,-0.17467893492393932,0,-0.5697561321719079,-1.470977321682109,-1.152962406404831,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
0,0.43281069256250915,1.6713791722481544,1.1536673986851804,0,-0.5697561321719079,0.07488173087454034,-0.5316603382223074,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,-1.1145631287986442,0.15249671409631763,-0.8566106245094376,0,-0.5697561321719079,-0.6321877139543871,-0.8158412974723311,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.1145631287986442,0.5264010391336954,-0.8239631972962517,1,-0.5697561321719079,0.6868667765377531,-0.28569511006099263,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0.758573602322752,1.505199472231542,1.5030103216573776,0,-1.1395122643438158,0.2973523465022077,-0.9878776073587507,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False
0,1.5729808767233588,-1.491020519067978,-0.4091709019865991,0,-0.5697561321719079,-0.8801848764852864,-0.9155147765835184,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,0.22920887396235737,0.5164302571326987,0.3429119192307483,1,0.0,-0.10911086244291832,-0.14165980544915485,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False
1,-0.3408762181180675,0.9435120861753926,-0.022456718519524126,1,0.0,-0.7872846802944695,-0.5505109179631458,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,0.10704778280226633,0.8886727851699104,0.4213628700865039,0,0.5697561321719079,1.214868687669803,1.3865411611094878,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
1,0.880734693482843,0.5878875281398422,0.9130609371410787,1,0.5697561321719079,-0.32937606924156354,0.1452346401013045,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False
0,1.6137012404433893,-0.1582593249347472,0.8750495310145701,0,-1.1395122643438158,1.9625261372943987,-0.653249454037959,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,-1.2774445836787656,-0.6634456129852487,-0.9876418131081336,0,-1.1395122643438158,-0.08086996621165891,-1.0638839886434026,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.9516816739185228,-0.5371490409726233,-0.8209832090110725,0,-1.1395122643438158,0.5224948997496527,-0.9426336591031885,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,1.4915401492832983,-0.15659752793458118,0.8365083491929185,0,0.5697561321719079,0.3841267015826018,0.7187678434471767,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False
0,0.7992939660427822,1.260915313207122,1.260946976951633,0,0.5697561321719079,0.0051688108037672795,0.4141510403750239,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False
1,-0.8702409464784621,0.6028437011413373,-0.6188958553013247,0,-1.1395122643438158,1.5888047671186099,-0.728351339889132,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
1,-1.2367242199587352,0.1857326540996401,-0.9460323470521124,1,-0.5697561321719079,0.876192642167704,-0.20960243415901256,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-0.1779947632379461,-0.9592454790148186,-0.5775733510801726,0,0.5697561321719079,-0.7349857425581492,-0.18080560074684676,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1,-0.62591876415828,0.5945347161405068,-0.35842280518936154,0,2.2790245286876316,0.4176190761175854,2.455089054323244,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0,0.10704778280226633,-1.4926823160681442,-0.6810120555568387,0,-0.5697561321719079,0.8194139677474309,-0.23242256629695535,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,-0.9924020376385531,-1.5142856770703037,-0.9359224608698007,0,0.5697561321719079,-0.38973720764311504,0.09671469248420285,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0.5549717837226001,1.001674981181207,0.9452227366337167,0,0.5697561321719079,0.6121240929416545,0.9020384340709731,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
0,-1.0331224013585834,0.3020584441112687,-0.7817135856085994,1,-1.1395122643438158,2.1581024284277577,-0.6139470499903007,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2367242199587352,0.5264010391336954,-0.9386375613074083,1,-0.5697561321719079,0.91370314738345,-0.1945264449020552,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,1.4508197855632678,0.36686852711774764,1.3297515953583268,1,0.0,0.16466201577718398,0.023389836530606258,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False
0,0.43281069256250915,1.3240635992134344,1.0939572630451075,1,-0.5697561321719079,-0.5720850218999866,-0.7916851968142681,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
0,1.4508197855632678,0.7773323861587803,1.706996038274721,0,0.5697561321719079,1.0161433271988491,1.2268002361438897,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,0.14776814652229667,0.9983513871808745,0.5667421504286557,0,1.1395122643438158,0.07018039301497882,0.9663886498224206,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0,1.247217966963116,1.284180471209448,1.907670656797421,1,-1.1395122643438158,2.1600586684708087,-0.6135539300669159,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,-0.015113308357824713,-0.33607160395252245,-0.1994680226591711,0,2.2790245286876316,-0.7222758624178133,0.8516008282910188,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,1.5729808767233588,0.6975661301508063,1.7402615371322405,0,1.1395122643438158,-0.434125566571199,0.4596698529672616,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,1.369379058123207,0.08934842809000525,0.9830575508618441,0,1.1395122643438158,-0.529090682807459,0.36425037888066814,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,1.247217966963116,-1.4710789550659844,-0.4210687811400184,0,0.5697561321719079,-0.15014153944345063,0.28930829787639956,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0.35136996512244845,-1.479387940066815,-0.6255401254779096,0,-0.5697561321719079,-0.45560921738545795,-0.7448719649621047,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,-1.2774445836787656,0.2438955491054544,-0.975589416043631,0,-0.5697561321719079,1.0618207369845702,-0.13499594333324294,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2367242199587352,0.8521132511662559,-0.9331632124575977,1,-1.7092683965157238,-2.417813406909585,-1.5335088844351217,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1.5322605130033284,-1.505976692069473,-0.43195125687774705,0,0.5697561321719079,1.120965189505687,1.3110589397226824,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,-0.38159658183809786,-0.6584602219847502,-0.5673310209740751,0,0.0,0.34255792603364205,0.13063806538506023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,1.2879383306831464,1.071470455188184,1.8316919925189992,0,-1.1395122643438158,0.6036709093409892,-0.9263207803311915,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False
0,0.18848851024232702,-0.0651986929254444,-0.0013981346375909096,0,-1.1395122643438158,0.34837363152748335,-0.977624528381367,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False
0,-0.62591876415828,-0.6700928009859131,-0.7065958068347848,0,-1.1395122643438158,-0.22450251766529522,-1.092747940091268,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,-1.0331224013585834,0.8105683261621028,-0.7538562136389979,0,0.0,0.9090140028900111,0.47213782712273983,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.1552834925186746,0.6659919871476498,-0.8432337882070774,1,-1.1395122643438158,2.0110663373870237,-0.6434949661829168,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.46303730927815856,-0.7598298389948839,-0.6365329711521264,1,0.0,0.4690508458905705,0.20689693832782097,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.9109613101984924,0.5147684601325326,-0.6339282406510067,1,0.0,0.17707804336749935,0.030875095559606505,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1,-0.6666391278783103,-0.3543513709543497,-0.61494461157505,0,0.0,-0.9449767130331258,-0.6455788213865497,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.2879383306831464,1.3456669602155942,2.0049727928053476,0,0.0,-0.9743627253871476,-0.6632947867143671,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False
1,-0.21871512695797646,-1.1304105700319294,-0.6519847622604631,1,0.0,0.17989312050262207,0.03257222303373065,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0.3920903288424788,1.074794049188516,0.7658936638278194,0,0.5697561321719079,-0.3205809412431288,0.15230440652835364,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
0,-1.1145631287986442,-1.481049737066981,-0.9704461770032846,0,-1.1395122643438158,2.2333301959369707,-0.5988295114731481,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0.35136996512244845,1.1312951471941644,0.7404644304609566,0,-0.5697561321719079,1.4230333039582455,0.010180367885491877,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False
0,1.0436161483629645,-0.4806479429669752,0.2634014169847067,0,1.1395122643438158,-0.5777135857311723,0.31539484108506727,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
0,0.5956921474426305,-1.4694171580658184,-0.5899127099795444,0,-0.5697561321719079,0.6395273579349682,-0.3047214751334258,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,-0.5851984004382496,0.37019212111808014,-0.40124634054675207,0,2.8487806608595396,0.20530767398875496,2.683565240039345,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,-1.1145631287986442,1.0548524851865226,-0.7899692568579108,1,0.0,0.6005589502481137,0.2861793189740122,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
0,-0.38159658183809786,-0.15992112193491323,-0.38669958291761786,0,0.5697561321719079,-1.564781417405013,-0.8478182473378935,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,-1.2774445836787656,-1.51594747407047,-0.9989657685918147,0,-0.5697561321719079,0.9655594129149055,-0.17368469676878884,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.5729808767233588,1.1263097561936661,2.066537143378421,0,0.0,1.1412605172694037,0.6121524417864637,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,1.6137012404433893,1.5899511192400142,2.580331271717917,0,0.5697561321719079,0.10765670379094815,0.4965336350511594,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,0.025607055362205634,-1.4677553610656522,-0.7026887110831055,0,1.1395122643438158,-0.6058039203981435,0.28717010902481904,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-1.2367242199587352,0.6942425361504742,-0.9272915318364296,1,0.5697561321719079,-0.07768511199522757,0.3475507723791625,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.3408762181180675,-0.9642308700153169,-0.6406387327894844,0,1.1395122643438158,0.49282366865764704,1.3910540499860673,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0.9621754209229036,1.1628692901973208,1.468574901473084,0,-1.1395122643438158,0.7113118248805985,-0.9046895962542172,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False
0,0.18848851024232702,1.0415581091851935,0.6025682318126995,0,1.1395122643438158,-1.0267454262472622,-0.13578537927695056,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0,0.43281069256250915,0.6759627691486464,0.6093890938876652,0,2.8487806608595396,-0.14337024514809188,2.1230113863590456,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False
0,-1.2774445836787656,-1.3098846460498705,-0.9962285941669095,0,-0.5697561321719079,-0.336867037211297,-0.6971478454825868,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.30015585439803716,1.3356961782145975,0.1256376622602352,1,0.0,0.6368209608022369,0.30804062203052857,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1.1657772395230555,0.827186296163764,1.3362634216111258,0,-0.5697561321719079,1.2024235020300658,-0.07848575337092328,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,-0.62591876415828,0.7308020701541287,-0.3848232939973198,0,-1.1395122643438158,-0.4955133333855878,-1.147209431916274,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
0,0.35136996512244845,0.7125223031523015,0.46670283999582374,0,0.5697561321719079,0.687530784845049,0.962652412501797,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
0,-1.2774445836787656,-0.4690153639658123,-0.9850591565943116,1,-1.1395122643438158,2.1243055984156904,-0.620738755983736,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1.6137012404433893,0.001273187081200524,1.0818165700314142,0,0.0,0.8025871224990705,0.40797618109063927,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-1.2774445836787656,0.8670694241677506,-0.967311670807022,1,0.0,-0.5136231328085246,-0.3855283940190845,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0,0.6364125111626608,1.440389389225063,1.22975643290009,0,-1.1395122643438158,0.2244625244103001,-1.0025253196260044,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False
1,-0.8702409464784621,-1.4893587220678117,-0.9126123302835097,1,-1.1395122643438158,0.8945781176942684,-0.8678609712366383,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,0.9214550572028734,0.6875953481498096,1.1446612118677495,1,2.8487806608595396,0.00677714230257649,2.3643966076080813,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.3920903288424788,-0.3327480099521901,0.029373003655296867,0,-1.1395122643438158,1.9834404109253956,-0.6490465865643742,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False
0,0.47353105628253944,0.8521132511662559,0.7863121020781216,0,0.0,1.0918455756941137,0.5823616222265531,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
0,-1.2774445836787656,-0.6900343649879066,-0.9879949969048957,0,0.0,1.1566188571195941,0.6214115346161027,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.21871512695797646,1.0249401391835322,0.13833020495636902,0,0.0,0.3846250391545444,0.15599909458878228,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
1,-0.21871512695797646,0.6659919871476498,0.012199441537745555,0,-0.5697561321719079,0.4572709939240119,-0.3779728208574464,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,-1.2367242199587352,-0.6800635829869099,-0.9679959644132482,0,2.2790245286876316,-0.4380666745603706,1.251397398179409,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.5444780367182193,-1.491020519067978,-0.8451542251019708,0,0.0,0.9575860117638241,0.5014204672694947,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,0.3920903288424788,1.0066603721817051,0.7339967521827527,0,0.0,0.8139481588466558,0.4148254168289599,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1.369379058123207,0.8404806721650927,1.6264259846383933,0,0.5697561321719079,0.4628176501436396,0.7820217979488608,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
1,0.025607055362205634,1.5002140812310438,0.6237151116438231,0,-1.1395122643438158,-0.021355736609232994,-1.0519241939010804,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0.06632741908223598,0.30538203811160125,0.10707343894293335,1,-1.1395122643438158,1.7516498224096941,-0.6956265033400572,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,0.025607055362205634,-0.33773340095268845,-0.21112308795231652,0,0.0,0.6109286129153452,0.2924308845849106,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,-0.38159658183809786,-1.4860351280674797,-0.8241618631819304,0,-0.5697561321719079,0.1283602442465758,-0.5101665863136711,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-0.015113308357824713,-1.4960059100684764,-0.7318705222905644,0,1.7092683965157238,0.23101778406675827,1.660296452147471,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,-0.8702409464784621,-1.4860351280674797,-0.9024803701139003,0,-0.5697561321719079,-0.6961472207278117,-0.8415475051453665,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,1.4915401492832983,1.1528985081963241,2.0862933620097945,1,0.0,1.1919053983839574,0.6426847558360108,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
0,1.4508197855632678,-0.29452667894836937,0.6917471404951004,0,-0.5697561321719079,-0.22101945612522797,-0.6505871052885324,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,-0.5037576729981889,-1.4976677070686424,-0.8222635002743346,0,1.1395122643438158,0.16974187813288003,1.0664264839845499,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,1.6137012404433893,-1.4943441130683104,-0.3589967288590997,0,0.5697561321719079,-0.5646656236879258,-0.0438975923069438,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,1.125056875803025,1.0182929511828682,1.5584601777490092,0,1.1395122643438158,0.23923770327204605,1.1362548098878789,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
